date,epiweek,region,fips,hospitalizedIncrease,death_jhu_cumulative,death_jhu_incidence
2/4/20,202006,IA,19,0,0,0
2/5/20,202006,IA,19,0,0,0
2/6/20,202006,IA,19,0,0,0
2/7/20,202006,IA,19,0,0,0
2/8/20,202006,IA,19,0,0,0
2/9/20,202007,IA,19,0,0,0
2/10/20,202007,IA,19,0,0,0
2/11/20,202007,IA,19,0,0,0
2/12/20,202007,IA,19,0,0,0
2/13/20,202007,IA,19,0,0,0
2/14/20,202007,IA,19,0,0,0
2/15/20,202007,IA,19,0,0,0
2/16/20,202008,IA,19,0,0,0
2/17/20,202008,IA,19,0,0,0
2/18/20,202008,IA,19,0,0,0
2/19/20,202008,IA,19,0,0,0
2/20/20,202008,IA,19,0,0,0
2/21/20,202008,IA,19,0,0,0
2/22/20,202008,IA,19,0,0,0
2/23/20,202009,IA,19,0,0,0
2/24/20,202009,IA,19,0,0,0
2/25/20,202009,IA,19,0,0,0
2/26/20,202009,IA,19,0,0,0
2/27/20,202009,IA,19,0,0,0
2/28/20,202009,IA,19,0,0,0
2/29/20,202009,IA,19,0,0,0
3/1/20,202010,IA,19,0,0,0
3/2/20,202010,IA,19,0,0,0
3/3/20,202010,IA,19,0,0,0
3/4/20,202010,IA,19,0,0,0
3/5/20,202010,IA,19,0,0,0
3/6/20,202010,IA,19,0,0,0
3/7/20,202010,IA,19,0,0,0
3/8/20,202011,IA,19,0,0,0
3/9/20,202011,IA,19,0,0,0
3/10/20,202011,IA,19,0,0,0
3/11/20,202011,IA,19,0,0,0
3/12/20,202011,IA,19,0,0,0
3/13/20,202011,IA,19,0,0,0
3/14/20,202011,IA,19,0,0,0
3/15/20,202012,IA,19,0,0,0
3/16/20,202012,IA,19,0,0,0
3/17/20,202012,IA,19,0,0,0
3/18/20,202012,IA,19,0,0,0
3/19/20,202012,IA,19,0,0,0
3/20/20,202012,IA,19,0,0,0
3/21/20,202012,IA,19,0,0,0
3/22/20,202013,IA,19,0,0,0
3/23/20,202013,IA,19,0,0,0
3/24/20,202013,IA,19,27,0,0
3/25/20,202013,IA,19,9,0,0
3/26/20,202013,IA,19,10,0,0
3/27/20,202013,IA,19,4,0,0
3/28/20,202013,IA,19,11,0,0
3/29/20,202014,IA,19,7,0,0
3/30/20,202014,IA,19,6,0,0
3/31/20,202014,IA,19,20,0,0
4/1/20,202014,IA,19,5,0,0
4/2/20,202014,IA,19,21,0,0
4/3/20,202014,IA,19,18,0,0
4/4/20,202014,IA,19,15,0,0
4/5/20,202015,IA,19,12,0,0
4/6/20,202015,IA,19,14,0,0
4/7/20,202015,IA,19,14,0,0
4/8/20,202015,IA,19,0,0,0
4/9/20,202015,IA,19,0,0,0
4/10/20,202015,IA,19,0,0,0
4/11/20,202015,IA,19,0,0,0
4/12/20,202016,IA,19,0,0,0
4/13/20,202016,IA,19,0,0,0
4/14/20,202016,IA,19,0,0,0
4/15/20,202016,IA,19,0,0,0
4/16/20,202016,IA,19,0,0,0
4/17/20,202016,IA,19,0,0,0
4/18/20,202016,IA,19,0,0,0
4/19/20,202017,IA,19,0,0,0
4/20/20,202017,IA,19,0,0,0
4/21/20,202017,IA,19,0,0,0
4/22/20,202017,IA,19,0,0,0
4/23/20,202017,IA,19,0,0,0
4/24/20,202017,IA,19,0,0,0
4/25/20,202017,IA,19,0,0,0
4/26/20,202018,IA,19,0,0,0
4/27/20,202018,IA,19,0,0,0
4/28/20,202018,IA,19,0,0,0
4/29/20,202018,IA,19,0,0,0
4/30/20,202018,IA,19,0,0,0
5/1/20,202018,IA,19,0,0,0
5/2/20,202018,IA,19,0,0,0
5/3/20,202019,IA,19,0,0,0
5/4/20,202019,IA,19,0,0,0
5/5/20,202019,IA,19,0,0,0
5/6/20,202019,IA,19,0,0,0
5/7/20,202019,IA,19,0,0,0
5/8/20,202019,IA,19,0,0,0
5/9/20,202019,IA,19,0,0,0
5/10/20,202020,IA,19,0,0,0
5/11/20,202020,IA,19,0,0,0
5/12/20,202020,IA,19,0,0,0
5/13/20,202020,IA,19,0,0,0
5/14/20,202020,IA,19,0,0,0
5/15/20,202020,IA,19,0,0,0
5/16/20,202020,IA,19,0,0,0
5/17/20,202021,IA,19,0,0,0
5/18/20,202021,IA,19,0,0,0
5/19/20,202021,IA,19,0,0,0
5/20/20,202021,IA,19,0,0,0
5/21/20,202021,IA,19,0,0,0
5/22/20,202021,IA,19,0,0,0
5/23/20,202021,IA,19,0,0,0
5/24/20,202022,IA,19,0,0,0
5/25/20,202022,IA,19,0,0,0
5/26/20,202022,IA,19,0,0,0
5/27/20,202022,IA,19,0,0,0
5/28/20,202022,IA,19,0,0,0
5/29/20,202022,IA,19,0,0,0
5/30/20,202022,IA,19,0,0,0
5/31/20,202023,IA,19,0,0,0
6/1/20,202023,IA,19,0,0,0
6/2/20,202023,IA,19,0,0,0
6/3/20,202023,IA,19,0,0,0
6/4/20,202023,IA,19,0,0,0
6/5/20,202023,IA,19,0,0,0
6/6/20,202023,IA,19,0,0,0
6/7/20,202024,IA,19,0,0,0
6/8/20,202024,IA,19,0,0,0
6/9/20,202024,IA,19,0,0,0
6/10/20,202024,IA,19,0,0,0
6/11/20,202024,IA,19,0,0,0
6/12/20,202024,IA,19,0,0,0
6/13/20,202024,IA,19,0,0,0
6/14/20,202025,IA,19,0,0,0
6/15/20,202025,IA,19,0,0,0
6/16/20,202025,IA,19,0,0,0
6/17/20,202025,IA,19,0,0,0
6/18/20,202025,IA,19,0,0,0
6/19/20,202025,IA,19,0,0,0
6/20/20,202025,IA,19,0,0,0
6/21/20,202026,IA,19,0,0,0
6/22/20,202026,IA,19,0,0,0
6/23/20,202026,IA,19,0,0,0
6/24/20,202026,IA,19,0,0,0
6/25/20,202026,IA,19,0,0,0
6/26/20,202026,IA,19,0,0,0
6/27/20,202026,IA,19,0,0,0
6/28/20,202027,IA,19,0,0,0
6/29/20,202027,IA,19,0,0,0
6/30/20,202027,IA,19,0,0,0
7/1/20,202027,IA,19,0,0,0
7/2/20,202027,IA,19,0,1,1
7/3/20,202027,IA,19,0,1,0
7/4/20,202027,IA,19,0,1,0
7/5/20,202028,IA,19,0,1,0
7/6/20,202028,IA,19,0,1,0
7/7/20,202028,IA,19,0,1,0
7/8/20,202028,IA,19,0,1,0
7/9/20,202028,IA,19,0,1,0
7/10/20,202028,IA,19,0,1,0
7/11/20,202028,IA,19,0,1,0
7/12/20,202029,IA,19,0,1,0
7/13/20,202029,IA,19,0,1,0
7/14/20,202029,IA,19,0,1,0
7/15/20,202029,IA,19,0,1,0
7/16/20,202029,IA,19,0,1,0
7/17/20,202029,IA,19,0,1,0
7/18/20,202029,IA,19,0,1,0
7/19/20,202030,IA,19,0,1,0
7/20/20,202030,IA,19,0,1,0
7/21/20,202030,IA,19,0,1,0
7/22/20,202030,IA,19,0,1,0
7/23/20,202030,IA,19,0,1,0
7/24/20,202030,IA,19,0,1,0
7/25/20,202030,IA,19,0,1,0
7/26/20,202031,IA,19,0,1,0
7/27/20,202031,IA,19,0,1,0
7/28/20,202031,IA,19,0,1,0
7/29/20,202031,IA,19,0,1,0
7/30/20,202031,IA,19,0,1,0
7/31/20,202031,IA,19,0,1,0
8/1/20,202031,IA,19,0,1,0
8/2/20,202032,IA,19,0,1,0
8/3/20,202032,IA,19,0,1,0
8/4/20,202032,IA,19,0,1,0
8/5/20,202032,IA,19,0,1,0
8/6/20,202032,IA,19,0,1,0
8/7/20,202032,IA,19,0,1,0
8/8/20,202032,IA,19,0,1,0
8/9/20,202033,IA,19,0,1,0
8/10/20,202033,IA,19,0,1,0
8/11/20,202033,IA,19,0,1,0
8/12/20,202033,IA,19,0,1,0
8/13/20,202033,IA,19,0,1,0
8/14/20,202033,IA,19,0,1,0
8/15/20,202033,IA,19,0,1,0
8/16/20,202034,IA,19,0,1,0
8/17/20,202034,IA,19,0,1,0
8/18/20,202034,IA,19,0,1,0
8/19/20,202034,IA,19,0,1,0
8/20/20,202034,IA,19,0,1,0
8/21/20,202034,IA,19,0,1,0
8/22/20,202034,IA,19,0,1,0
8/23/20,202035,IA,19,0,1,0
8/24/20,202035,IA,19,0,1,0
8/25/20,202035,IA,19,0,1,0
8/26/20,202035,IA,19,0,1,0
8/27/20,202035,IA,19,0,1,0
8/28/20,202035,IA,19,0,1,0
8/29/20,202035,IA,19,0,1,0
8/30/20,202036,IA,19,0,1,0
8/31/20,202036,IA,19,0,1,0
9/1/20,202036,IA,19,0,1,0
9/2/20,202036,IA,19,0,1,0
9/3/20,202036,IA,19,0,1,0
9/4/20,202036,IA,19,0,1,0
9/5/20,202036,IA,19,0,1,0
9/6/20,202037,IA,19,0,1,0
9/7/20,202037,IA,19,0,1,0
9/8/20,202037,IA,19,0,1,0
9/9/20,202037,IA,19,0,1,0
9/10/20,202037,IA,19,0,1,0
9/11/20,202037,IA,19,0,1,0
9/12/20,202037,IA,19,0,1,0
9/13/20,202038,IA,19,0,1,0
9/14/20,202038,IA,19,0,1,0
9/15/20,202038,IA,19,0,1,0
9/16/20,202038,IA,19,0,1,0
9/17/20,202038,IA,19,0,1,0
9/18/20,202038,IA,19,0,1,0
9/19/20,202038,IA,19,0,1,0
9/20/20,202039,IA,19,0,1,0
9/21/20,202039,IA,19,0,1,0
9/22/20,202039,IA,19,0,1,0
9/23/20,202039,IA,19,0,1,0
9/24/20,202039,IA,19,0,1,0
9/25/20,202039,IA,19,0,1,0
9/26/20,202039,IA,19,0,1,0
9/27/20,202040,IA,19,0,1,0
9/28/20,202040,IA,19,0,1,0
9/29/20,202040,IA,19,0,1,0
9/30/20,202040,IA,19,0,1,0
10/1/20,202040,IA,19,0,1,0
10/2/20,202040,IA,19,0,1,0
10/3/20,202040,IA,19,0,1,0
10/4/20,202041,IA,19,0,1,0
10/5/20,202041,IA,19,0,1,0
10/6/20,202041,IA,19,0,1,0
10/7/20,202041,IA,19,0,1,0
10/8/20,202041,IA,19,0,1,0
10/9/20,202041,IA,19,0,1,0
10/10/20,202041,IA,19,0,1,0
10/11/20,202042,IA,19,0,1,0
10/12/20,202042,IA,19,0,1,0
10/13/20,202042,IA,19,0,1,0
10/14/20,202042,IA,19,0,1,0
10/15/20,202042,IA,19,0,1,0
10/16/20,202042,IA,19,0,1,0
10/17/20,202042,IA,19,0,1,0
10/18/20,202043,IA,19,0,1,0
10/19/20,202043,IA,19,0,1,0
10/20/20,202043,IA,19,0,1,0
10/21/20,202043,IA,19,0,1,0
10/22/20,202043,IA,19,0,1,0
10/23/20,202043,IA,19,0,1,0
10/24/20,202043,IA,19,0,1,0
10/25/20,202044,IA,19,0,1,0
10/26/20,202044,IA,19,0,1,0
10/27/20,202044,IA,19,0,1,0
10/28/20,202044,IA,19,0,1,0
10/29/20,202044,IA,19,0,1,0
10/30/20,202044,IA,19,0,1,0
10/31/20,202044,IA,19,0,1,0
11/1/20,202045,IA,19,0,1,0
11/2/20,202045,IA,19,0,1,0
11/3/20,202045,IA,19,0,1,0
11/4/20,202045,IA,19,0,1,0
11/5/20,202045,IA,19,0,1,0
11/6/20,202045,IA,19,0,1,0
11/7/20,202045,IA,19,0,1,0
11/8/20,202046,IA,19,0,1,0
11/9/20,202046,IA,19,0,2,1
11/10/20,202046,IA,19,0,2,0
11/11/20,202046,IA,19,0,3,1
11/12/20,202046,IA,19,0,3,0
11/13/20,202046,IA,19,0,3,0
11/14/20,202046,IA,19,0,3,0
1/1/20,202001,KS,20,0,0,0
1/2/20,202001,KS,20,0,0,0
1/3/20,202001,KS,20,0,0,0
1/4/20,202001,KS,20,0,0,0
1/5/20,202002,KS,20,0,0,0
1/6/20,202002,KS,20,0,0,0
1/7/20,202002,KS,20,0,0,0
1/8/20,202002,KS,20,0,0,0
1/9/20,202002,KS,20,0,0,0
1/10/20,202002,KS,20,0,0,0
1/11/20,202002,KS,20,0,0,0
1/12/20,202003,KS,20,0,0,0
1/13/20,202003,KS,20,0,0,0
1/14/20,202003,KS,20,0,0,0
1/15/20,202003,KS,20,0,0,0
1/16/20,202003,KS,20,0,0,0
1/17/20,202003,KS,20,0,0,0
1/18/20,202003,KS,20,0,0,0
1/19/20,202004,KS,20,0,0,0
1/20/20,202004,KS,20,0,0,0
1/21/20,202004,KS,20,0,0,0
1/22/20,202004,KS,20,0,0,0
1/23/20,202004,KS,20,0,0,0
1/24/20,202004,KS,20,0,0,0
1/25/20,202004,KS,20,0,0,0
1/26/20,202005,KS,20,0,0,0
1/27/20,202005,KS,20,0,0,0
1/28/20,202005,KS,20,0,0,0
1/29/20,202005,KS,20,0,0,0
1/30/20,202005,KS,20,0,0,0
1/31/20,202005,KS,20,0,0,0
2/1/20,202005,KS,20,0,0,0
2/2/20,202006,KS,20,0,0,0
2/3/20,202006,KS,20,0,0,0
2/4/20,202006,KS,20,0,0,0
2/5/20,202006,KS,20,0,0,0
2/6/20,202006,KS,20,0,0,0
2/7/20,202006,KS,20,0,0,0
2/8/20,202006,KS,20,0,0,0
2/9/20,202007,KS,20,0,0,0
2/10/20,202007,KS,20,0,0,0
2/11/20,202007,KS,20,0,0,0
2/12/20,202007,KS,20,0,0,0
2/13/20,202007,KS,20,0,0,0
2/14/20,202007,KS,20,0,0,0
2/15/20,202007,KS,20,0,0,0
2/16/20,202008,KS,20,0,0,0
2/17/20,202008,KS,20,0,0,0
2/18/20,202008,KS,20,0,0,0
2/19/20,202008,KS,20,0,0,0
2/20/20,202008,KS,20,0,0,0
2/21/20,202008,KS,20,0,0,0
2/22/20,202008,KS,20,0,0,0
2/23/20,202009,KS,20,0,0,0
2/24/20,202009,KS,20,0,0,0
2/25/20,202009,KS,20,0,0,0
2/26/20,202009,KS,20,0,0,0
2/27/20,202009,KS,20,0,0,0
2/28/20,202009,KS,20,0,0,0
2/29/20,202009,KS,20,0,0,0
3/1/20,202010,KS,20,0,0,0
3/2/20,202010,KS,20,0,0,0
3/3/20,202010,KS,20,0,0,0
3/4/20,202010,KS,20,0,0,0
3/5/20,202010,KS,20,0,0,0
3/6/20,202010,KS,20,0,0,0
3/7/20,202010,KS,20,0,0,0
3/8/20,202011,KS,20,0,0,0
3/9/20,202011,KS,20,0,0,0
3/10/20,202011,KS,20,0,0,0
3/11/20,202011,KS,20,0,0,0
3/12/20,202011,KS,20,0,0,0
3/13/20,202011,KS,20,0,1,1
3/14/20,202011,KS,20,0,1,0
3/15/20,202012,KS,20,0,1,0
3/16/20,202012,KS,20,0,1,0
3/17/20,202012,KS,20,0,1,0
3/18/20,202012,KS,20,0,1,0
3/19/20,202012,KS,20,0,1,0
3/20/20,202012,KS,20,0,1,0
3/21/20,202012,KS,20,0,1,0
3/22/20,202013,KS,20,0,1,0
3/23/20,202013,KS,20,0,1,0
3/24/20,202013,KS,20,0,1,0
3/25/20,202013,KS,20,0,2,1
3/26/20,202013,KS,20,0,2,0
3/27/20,202013,KS,20,27,3,1
3/28/20,202013,KS,20,0,3,0
3/29/20,202014,KS,20,28,4,1
3/30/20,202014,KS,20,11,4,0
3/31/20,202014,KS,20,13,4,0
4/1/20,202014,KS,20,35,4,0
4/2/20,202014,KS,20,24,4,0
4/3/20,202014,KS,20,13,6,2
4/4/20,202014,KS,20,21,6,0
4/5/20,202015,KS,20,11,6,0
4/6/20,202015,KS,20,15,6,0
4/7/20,202015,KS,20,25,10,4
4/8/20,202015,KS,20,0,12,2
4/9/20,202015,KS,20,40,13,1
4/10/20,202015,KS,20,11,13,0
4/11/20,202015,KS,20,19,20,7
4/12/20,202016,KS,20,5,24,4
4/13/20,202016,KS,20,11,28,4
4/14/20,202016,KS,20,18,30,2
4/15/20,202016,KS,20,15,31,1
4/16/20,202016,KS,20,17,34,3
4/17/20,202016,KS,20,16,35,1
4/18/20,202016,KS,20,8,35,0
4/19/20,202017,KS,20,7,37,2
4/20/20,202017,KS,20,15,44,7
4/21/20,202017,KS,20,14,45,1
4/22/20,202017,KS,20,13,47,2
4/23/20,202017,KS,20,10,47,0
4/24/20,202017,KS,20,15,49,2
4/25/20,202017,KS,20,17,50,1
4/26/20,202018,KS,20,11,51,1
4/27/20,202018,KS,20,11,53,2
4/28/20,202018,KS,20,8,53,0
4/29/20,202018,KS,20,11,55,2
4/30/20,202018,KS,20,8,55,0
5/1/20,202018,KS,20,11,55,0
5/2/20,202018,KS,20,7,55,0
5/3/20,202019,KS,20,6,55,0
5/4/20,202019,KS,20,6,61,6
5/5/20,202019,KS,20,13,64,3
5/6/20,202019,KS,20,5,64,0
5/7/20,202019,KS,20,16,64,0
5/8/20,202019,KS,20,21,64,0
5/9/20,202019,KS,20,27,64,0
5/10/20,202020,KS,20,22,64,0
5/11/20,202020,KS,20,3,65,1
5/12/20,202020,KS,20,0,65,0
5/13/20,202020,KS,20,44,66,1
5/14/20,202020,KS,20,0,67,1
5/15/20,202020,KS,20,20,69,2
5/16/20,202020,KS,20,0,70,1
5/17/20,202021,KS,20,0,70,0
5/18/20,202021,KS,20,16,70,0
5/19/20,202021,KS,20,0,70,0
5/20/20,202021,KS,20,20,71,1
5/21/20,202021,KS,20,0,71,0
5/22/20,202021,KS,20,27,71,0
5/23/20,202021,KS,20,0,71,0
5/24/20,202022,KS,20,0,71,0
5/25/20,202022,KS,20,13,72,1
5/26/20,202022,KS,20,0,72,0
5/27/20,202022,KS,20,22,72,0
5/28/20,202022,KS,20,0,73,1
5/29/20,202022,KS,20,20,73,0
5/30/20,202022,KS,20,0,73,0
5/31/20,202023,KS,20,0,73,0
6/1/20,202023,KS,20,0,74,1
6/2/20,202023,KS,20,20,74,0
6/3/20,202023,KS,20,28,74,0
6/4/20,202023,KS,20,0,74,0
6/5/20,202023,KS,20,27,75,1
6/6/20,202023,KS,20,0,75,0
6/7/20,202024,KS,20,0,75,0
6/8/20,202024,KS,20,19,75,0
6/9/20,202024,KS,20,0,76,1
6/10/20,202024,KS,20,18,76,0
6/11/20,202024,KS,20,0,76,0
6/12/20,202024,KS,20,19,76,0
6/13/20,202024,KS,20,0,76,0
6/14/20,202025,KS,20,0,76,0
6/15/20,202025,KS,20,15,76,0
6/16/20,202025,KS,20,0,76,0
6/17/20,202025,KS,20,23,76,0
6/18/20,202025,KS,20,0,77,1
6/19/20,202025,KS,20,24,77,0
6/20/20,202025,KS,20,0,78,1
6/21/20,202026,KS,20,0,78,0
6/22/20,202026,KS,20,21,78,0
6/23/20,202026,KS,20,0,78,0
6/24/20,202026,KS,20,26,78,0
6/25/20,202026,KS,20,0,78,0
6/26/20,202026,KS,20,46,79,1
6/27/20,202026,KS,20,0,80,1
6/28/20,202027,KS,20,0,80,0
6/29/20,202027,KS,20,24,82,2
6/30/20,202027,KS,20,0,82,0
7/1/20,202027,KS,20,0,83,1
7/2/20,202027,KS,20,43,83,0
7/3/20,202027,KS,20,24,84,1
7/4/20,202027,KS,20,0,85,1
7/5/20,202028,KS,20,0,85,0
7/6/20,202028,KS,20,16,85,0
7/7/20,202028,KS,20,0,85,0
7/8/20,202028,KS,20,34,85,0
7/9/20,202028,KS,20,0,87,2
7/10/20,202028,KS,20,35,87,0
7/11/20,202028,KS,20,0,87,0
7/12/20,202029,KS,20,0,88,1
7/13/20,202029,KS,20,39,88,0
7/14/20,202029,KS,20,0,88,0
7/15/20,202029,KS,20,50,88,0
7/16/20,202029,KS,20,0,88,0
7/17/20,202029,KS,20,60,88,0
7/18/20,202029,KS,20,0,88,0
7/19/20,202030,KS,20,0,89,1
7/20/20,202030,KS,20,44,89,0
7/21/20,202030,KS,20,0,89,0
7/22/20,202030,KS,20,48,90,1
7/23/20,202030,KS,20,0,90,0
7/24/20,202030,KS,20,51,91,1
7/25/20,202030,KS,20,0,91,0
7/26/20,202031,KS,20,0,91,0
7/27/20,202031,KS,20,48,92,1
7/28/20,202031,KS,20,0,92,0
7/29/20,202031,KS,20,56,93,1
7/30/20,202031,KS,20,0,95,2
7/31/20,202031,KS,20,51,95,0
8/1/20,202031,KS,20,0,95,0
8/2/20,202032,KS,20,0,95,0
8/3/20,202032,KS,20,31,96,1
8/4/20,202032,KS,20,0,96,0
8/5/20,202032,KS,20,39,98,2
8/6/20,202032,KS,20,0,98,0
8/7/20,202032,KS,20,54,99,1
8/8/20,202032,KS,20,0,99,0
8/9/20,202033,KS,20,0,99,0
8/10/20,202033,KS,20,36,99,0
8/11/20,202033,KS,20,0,101,2
8/12/20,202033,KS,20,64,102,1
8/13/20,202033,KS,20,0,108,6
8/14/20,202033,KS,20,45,107,1
8/15/20,202033,KS,20,0,107,0
8/16/20,202034,KS,20,0,107,0
8/17/20,202034,KS,20,14,107,0
8/18/20,202034,KS,20,0,108,1
8/19/20,202034,KS,20,56,109,1
8/20/20,202034,KS,20,0,109,0
8/21/20,202034,KS,20,69,111,2
8/22/20,202034,KS,20,0,111,0
8/23/20,202035,KS,20,0,111,0
8/24/20,202035,KS,20,24,111,0
8/25/20,202035,KS,20,0,111,0
8/26/20,202035,KS,20,43,113,2
8/27/20,202035,KS,20,0,113,0
8/28/20,202035,KS,20,52,113,0
8/29/20,202035,KS,20,0,113,0
8/30/20,202036,KS,20,0,113,0
8/31/20,202036,KS,20,26,113,0
9/1/20,202036,KS,20,0,114,1
9/2/20,202036,KS,20,57,114,0
9/3/20,202036,KS,20,0,117,3
9/4/20,202036,KS,20,54,117,0
9/5/20,202036,KS,20,0,117,0
9/6/20,202037,KS,20,0,117,0
9/7/20,202037,KS,20,26,118,1
9/8/20,202037,KS,20,0,118,0
9/9/20,202037,KS,20,29,119,1
9/10/20,202037,KS,20,0,119,0
9/11/20,202037,KS,20,67,120,1
9/12/20,202037,KS,20,0,122,2
9/13/20,202038,KS,20,0,124,2
9/14/20,202038,KS,20,35,126,2
9/15/20,202038,KS,20,0,128,2
9/16/20,202038,KS,20,44,133,5
9/17/20,202038,KS,20,0,133,0
9/18/20,202038,KS,20,55,133,0
9/19/20,202038,KS,20,0,133,0
9/20/20,202039,KS,20,0,133,0
9/21/20,202039,KS,20,35,133,0
9/22/20,202039,KS,20,0,134,1
9/23/20,202039,KS,20,60,134,0
9/24/20,202039,KS,20,0,134,0
9/25/20,202039,KS,20,50,134,0
9/26/20,202039,KS,20,0,134,0
9/27/20,202040,KS,20,0,134,0
9/28/20,202040,KS,20,36,134,0
9/29/20,202040,KS,20,0,134,0
9/30/20,202040,KS,20,65,134,0
10/1/20,202040,KS,20,0,134,0
10/2/20,202040,KS,20,66,134,0
10/3/20,202040,KS,20,0,134,0
10/4/20,202041,KS,20,0,134,0
10/5/20,202041,KS,20,53,134,0
10/6/20,202041,KS,20,0,134,0
10/7/20,202041,KS,20,85,134,0
10/8/20,202041,KS,20,0,134,0
10/9/20,202041,KS,20,64,134,0
10/10/20,202041,KS,20,0,134,0
10/11/20,202042,KS,20,0,134,0
10/12/20,202042,KS,20,54,138,4
10/13/20,202042,KS,20,0,142,4
10/14/20,202042,KS,20,70,143,1
10/15/20,202042,KS,20,0,145,2
10/16/20,202042,KS,20,61,145,0
10/17/20,202042,KS,20,0,145,0
10/18/20,202043,KS,20,0,145,0
10/19/20,202043,KS,20,51,145,0
10/20/20,202043,KS,20,0,158,13
10/21/20,202043,KS,20,85,158,0
10/22/20,202043,KS,20,0,161,3
10/23/20,202043,KS,20,78,162,1
10/24/20,202043,KS,20,0,164,2
10/25/20,202044,KS,20,0,164,0
10/26/20,202044,KS,20,62,164,0
10/27/20,202044,KS,20,0,164,0
10/28/20,202044,KS,20,106,164,0
10/29/20,202044,KS,20,0,165,1
10/30/20,202044,KS,20,80,165,0
10/31/20,202044,KS,20,0,165,0
11/1/20,202045,KS,20,0,165,0
11/2/20,202045,KS,20,61,165,0
11/3/20,202045,KS,20,0,165,0
11/4/20,202045,KS,20,91,165,0
11/5/20,202045,KS,20,0,166,1
11/6/20,202045,KS,20,83,166,0
11/7/20,202045,KS,20,0,166,0
11/8/20,202046,KS,20,0,166,0
11/9/20,202046,KS,20,71,167,1
11/10/20,202046,KS,20,0,167,0
11/11/20,202046,KS,20,114,167,0
11/12/20,202046,KS,20,0,167,0
11/13/20,202046,KS,20,75,167,0
11/14/20,202046,KS,20,0,167,0
1/1/20,202001,KY,21,0,0,0
1/2/20,202001,KY,21,0,0,0
1/3/20,202001,KY,21,0,0,0
1/4/20,202001,KY,21,0,0,0
1/5/20,202002,KY,21,0,0,0
1/6/20,202002,KY,21,0,0,0
1/7/20,202002,KY,21,0,0,0
1/8/20,202002,KY,21,0,0,0
1/9/20,202002,KY,21,0,0,0
1/10/20,202002,KY,21,0,0,0
1/11/20,202002,KY,21,0,0,0
1/12/20,202003,KY,21,0,0,0
1/13/20,202003,KY,21,0,0,0
1/14/20,202003,KY,21,0,0,0
1/15/20,202003,KY,21,0,0,0
1/16/20,202003,KY,21,0,0,0
1/17/20,202003,KY,21,0,0,0
1/18/20,202003,KY,21,0,0,0
1/19/20,202004,KY,21,0,0,0
1/20/20,202004,KY,21,0,0,0
1/21/20,202004,KY,21,0,0,0
1/22/20,202004,KY,21,0,0,0
1/23/20,202004,KY,21,0,0,0
1/24/20,202004,KY,21,0,0,0
1/25/20,202004,KY,21,0,0,0
1/26/20,202005,KY,21,0,0,0
1/27/20,202005,KY,21,0,0,0
1/28/20,202005,KY,21,0,0,0
1/29/20,202005,KY,21,0,0,0
1/30/20,202005,KY,21,0,0,0
1/31/20,202005,KY,21,0,0,0
2/1/20,202005,KY,21,0,0,0
2/2/20,202006,KY,21,0,0,0
2/3/20,202006,KY,21,0,0,0
2/4/20,202006,KY,21,0,0,0
2/5/20,202006,KY,21,0,0,0
2/6/20,202006,KY,21,0,0,0
2/7/20,202006,KY,21,0,0,0
2/8/20,202006,KY,21,0,0,0
2/9/20,202007,KY,21,0,0,0
2/10/20,202007,KY,21,0,0,0
2/11/20,202007,KY,21,0,0,0
2/12/20,202007,KY,21,0,0,0
2/13/20,202007,KY,21,0,0,0
2/14/20,202007,KY,21,0,0,0
2/15/20,202007,KY,21,0,0,0
2/16/20,202008,KY,21,0,0,0
2/17/20,202008,KY,21,0,0,0
2/18/20,202008,KY,21,0,0,0
2/19/20,202008,KY,21,0,0,0
2/20/20,202008,KY,21,0,0,0
2/21/20,202008,KY,21,0,0,0
2/22/20,202008,KY,21,0,0,0
2/23/20,202009,KY,21,0,0,0
2/24/20,202009,KY,21,0,0,0
2/25/20,202009,KY,21,0,0,0
2/26/20,202009,KY,21,0,0,0
2/27/20,202009,KY,21,0,0,0
2/28/20,202009,KY,21,0,0,0
2/29/20,202009,KY,21,0,0,0
3/1/20,202010,KY,21,0,0,0
3/2/20,202010,KY,21,0,0,0
3/3/20,202010,KY,21,0,0,0
3/4/20,202010,KY,21,0,0,0
3/5/20,202010,KY,21,0,0,0
3/6/20,202010,KY,21,0,0,0
3/7/20,202010,KY,21,0,0,0
3/8/20,202011,KY,21,0,0,0
3/9/20,202011,KY,21,0,0,0
3/10/20,202011,KY,21,0,0,0
3/11/20,202011,KY,21,0,0,0
3/12/20,202011,KY,21,0,0,0
3/13/20,202011,KY,21,0,0,0
3/14/20,202011,KY,21,0,0,0
3/15/20,202012,KY,21,0,0,0
3/16/20,202012,KY,21,0,0,0
3/17/20,202012,KY,21,0,0,0
3/18/20,202012,KY,21,0,0,0
3/19/20,202012,KY,21,0,0,0
3/20/20,202012,KY,21,0,0,0
3/21/20,202012,KY,21,0,0,0
3/22/20,202013,KY,21,0,0,0
3/23/20,202013,KY,21,0,0,0
3/24/20,202013,KY,21,0,0,0
3/25/20,202013,KY,21,0,0,0
3/26/20,202013,KY,21,0,0,0
3/27/20,202013,KY,21,0,0,0
3/28/20,202013,KY,21,0,0,0
3/29/20,202014,KY,21,0,0,0
3/30/20,202014,KY,21,0,0,0
3/31/20,202014,KY,21,0,0,0
4/1/20,202014,KY,21,0,0,0
4/2/20,202014,KY,21,0,0,0
